742,MTEL,Dayamitra Telekomunikasi Tbk.,83.555.225.944,Utama
743,DEPO,Caturkarda Depo Bangunan Tbk.,6.790.000.000,Pengembangan
744,BINO,Perma Plasindo Tbk.,2.275.316.111,Pengembangan
745,CMRY,Cisarua Mountain Dairy Tbk.,7.934.683.000,Utama
746,WGSH,Wira Global Solusi Tbk.,1.042.500.000,Akselerasi
747,TAYS,Jaya Swarasa Agung Tbk.,1.098.920.000,Pengembangan
748,WMPP,Widodo Makmur Perkasa Tbk.,29.419.000.000,Pemantauan Khusus
749,RMKE,RMK Energy Tbk.,4.375.000.000,Utama
750,OBMD,OBM Drilchem Tbk.,805.992.931,Pengembangan
751,AVIA,Avia Avian Tbk.,61.953.555.600,Utama
752,IPPE,Indo Pureco Pratama Tbk.,4.600.000.000,Pemantauan Khusus
753,NASI,Wahana Inti Makmur Tbk.,807.400.000,Pengembangan
754,BSML,Bintang Samudera Mandiri Lines,1.850.225.000,Pengembangan
755,DRMA,Dharma Polimetal Tbk.,4.705.882.300,Utama
756,ADMR,Adaro Minerals Indonesia Tbk.,40.882.331.500,Utama
757,SEMA,Semacom Integrated Tbk.,1.347.258.842,Pengembangan
758,ASLC,Autopedia Sukses Lestari Tbk.,12.746.354.780,Pengembangan
759,NETV,Net Visi Media Tbk.,41.360.517.722,Pemantauan Khusus
760,BAUT,Mitra Angkasa Sejahtera Tbk.,4.800.139.307,Pemantauan Khusus
761,ENAK,Champ Resto Indonesia Tbk.,2.166.666.800,Pengembangan
762,NTBK,Nusatama Berkah Tbk.,2.700.064.877,Pengembangan
763,SMKM,Sumber Mas Konstruksi Tbk.,1.253.000.000,Akselerasi
764,STAA,Sumber Tani Agung Resources Tb,10.903.372.600,Utama
765,NANO,Nanotech Indonesia Global Tbk.,4.285.228.063,Akselerasi
766,BIKE,Sepeda Bersama Indonesia Tbk.,1.293.916.404,Pengembangan
767,WIRG,WIR ASIA Tbk.,11.938.622.394,Pengembangan
768,SICO,Sigma Energy Compressindo Tbk.,910.052.814,Pengembangan
769,GOTO,GoTo Gojek Tokopedia Tbk.,1.140.573.267.220,Ekonomi Baru
770,TLDN,Teladan Prima Agro Tbk.,12.946.530.200,Pengembangan
771,MTMH,Murni Sadar Tbk.,2.068.526.950,Utama
772,WINR,Winner Nusantara Jaya Tbk.,5.235.293.038,Pemantauan Khusus
773,IBOS,Indo Boga Sukses Tbk.,8.065.789.529,Akselerasi
774,OLIV,Oscar Mitra Sukses Sejahtera T,1.900.073.314,Akselerasi
775,ASHA,Cilacap Samudera Fishing Indus,5.000.000.000,Pemantauan Khusus
776,SWID,Saraswanti Indoland Developmen,5.385.019.201,Pengembangan
777,TRGU,Cerestar Indonesia Tbk.,7.945.412.700,Utama
778,ARKO,Arkora Hydro Tbk.,2.928.495.000,Pengembangan
779,CHEM,Chemstar Indonesia Tbk.,1.700.014.594,Pengembangan
780,DEWI,Dewi Shri Farmindo Tbk.,2.000.000.000,Pengembangan
781,AXIO,Tera Data Indonusa Tbk.,5.840.126.500,Utama
782,KRYA,Bangun Karya Perkasa Jaya Tbk.,1.663.943.474,Pengembangan
783,HATM,Habco Trans Maritima Tbk.,7.000.000.000,Utama
784,RCCC,Utama Radar Cahaya Tbk.,787.500.000,Akselerasi
785,GULA,Aman Agrindo Tbk.,1.070.362.500,Pengembangan
786,JARR,Jhonlin Agro Raya Tbk.,9.230.665.050,Utama
787,AMMS,Agung Menjangan Mas Tbk.,1.200.056.021,Akselerasi
788,RAFI,Sari Kreasi Boga Tbk.,3.128.140.475,Pemantauan Khusus
789,KKES,Kusuma Kemindo Sentosa Tbk.,1.500.000.000,Pemantauan Khusus
790,ELPI,Pelayaran Nasional Ekalya Purn,7.412.000.000,Utama
791,EURO,Estee Gold Feet Tbk.,2.548.826.428,Akselerasi
792,KLIN,Klinko Karya Imaji Tbk.,1.307.530.330,Pemantauan Khusus
793,TOOL,Rohartindo Nusantara Luas Tbk.,2.050.020.320,Pengembangan
794,BUAH,Segar Kumala Indonesia Tbk.,1.000.000.000,Pengembangan
795,CRAB,Toba Surimi Industries Tbk.,1.950.000.000,Pengembangan
796,MEDS,Hetzer Medical Indonesia Tbk.,1.562.500.000,Pengembangan
797,COAL,Black Diamond Resources Tbk.,6.250.000.000,Pemantauan Khusus
798,PRAY,Famon Awal Bros Sedaya Tbk.,13.959.422.300,Pengembangan
799,CBUT,Citra Borneo Utama Tbk.,3.125.000.000,Utama
800,BELI,Global Digital Niaga Tbk.,128.110.737.143,Ekonomi Baru
801,MKTR,Menthobi Karyatama Raya Tbk.,12.052.390.422,Utama
802,OMED,Jayamas Medica Industri Tbk.,27.058.850.000,Utama
803,BSBK,Wulandari Bangun Laksana Tbk.,25.091.882.375,Utama
804,PDPP,Primadaya Plastisindo Tbk.,3.061.341.438,Pengembangan
805,KDTN,Puri Sentul Permai Tbk.,1.250.023.298,Pengembangan
806,ZATA,Bersama Zatta Jaya Tbk.,8.496.000.000,Pemantauan Khusus
807,NINE,Techno9 Indonesia Tbk.,2.157.000.000,Akselerasi
808,MMIX,Multi Medika Internasional Tbk,2.400.206.168,Pengembangan
809,PADA,Personel Alih Daya Tbk.,3.150.000.000,Pemantauan Khusus
810,ISAP,Isra Presisi Indonesia Tbk.,4.020.080.927,Akselerasi
811,VTNY,Venteny Fortuna International ,6.265.193.445,Utama
812,SOUL,Mitra Tirta Buwana Tbk.,1.082.526.223,Akselerasi
813,ELIT,Data Sinergitama Jaya Tbk.,2.031.643.057,Pengembangan
814,BEER,Jobubu Jarum Minahasa Tbk.,4.000.000.000,Pengembangan
815,CBPE,Citra Buana Prasida Tbk.,1.356.250.000,Pengembangan
816,SUNI,Sunindo Pratama Tbk.,2.500.000.000,Utama
817,CBRE,Cakra Buana Resources Energi T,4.538.057.561,Pemantauan Khusus
818,WINE,Hatten Bali Tbk.,2.710.000.000,Pengembangan
819,BMBL,Lavender Bina Cendikia Tbk.,1.030.080.995,Akselerasi
820,PEVE,Penta Valent Tbk.,1.765.625.000,Pengembangan
821,LAJU,Jasa Berdikari Logistics Tbk.,2.149.942.974,Pengembangan
822,FWCT,Wijaya Cahaya Timber Tbk.,1.875.000.000,Pengembangan
823,NAYZ,Hassana Boga Sejahtera Tbk.,2.550.011.472,Akselerasi
824,IRSX,Aviana Sinar Abadi Tbk.,5.000.351.992,Pemantauan Khusus
825,PACK,Solusi Kemasan Digital Tbk.,1.539.143.058,Pemantauan Khusus
826,VAST,Vastland Indonesia Tbk.,3.055.712.543,Pengembangan
827,CHIP,Pelita Teknologi Global Tbk.,806.000.000,Akselerasi
828,HALO,Haloni Jane Tbk.,5.650.014.381,Pengembangan
829,KING,Hoffmen Cleanindo Tbk.,2.600.207.425,Akselerasi
830,PGEO,Pertamina Geothermal Energy Tb,41.508.024.149,Utama
831,FUTR,Lini Imaji Kreasi Ekosistem Tb,6.390.108.330,Pemantauan Khusus
832,HILL,Hillcon Tbk.,2.948.300.000,Utama
833,BDKR,Berdikari Pondasi Perkasa Tbk.,4.725.101.522,Utama
834,PTMP,Mitra Pack Tbk.,3.169.200.000,Pengembangan
835,SAGE,Saptausaha Gemilangindah Tbk.,8.033.267.616,Pemantauan Khusus
836,TRON,Teknologi Karya Digital Nusa T,2.951.293.160,Pengembangan
837,CUAN,Petrindo Jaya Kreasi Tbk.,11.241.890.000,Utama
838,NSSS,Nusantara Sawit Sejahtera Tbk.,23.801.568.645,Pengembangan
839,GTRA,Grahaprima Suksesmandiri Tbk.,1.894.375.000,Pengembangan
840,HAJJ,Arsy Buana Travelindo Tbk.,2.290.526.380,Akselerasi
841,PIPA,Multi Makmur Lemindo Tbk.,3.425.031.863,Pemantauan Khusus
842,NCKL,Trimegah Bangun Persada Tbk.,63.098.600.000,Utama
843,MENN,Menn Teknologi Indonesia Tbk.,1.434.052.006,Akselerasi
844,AWAN,Era Digital Media Tbk.,3.435.000.000,Pengembangan
845,MBMA,Merdeka Battery Materials Tbk.,107.995.419.900,Pengembangan
846,RAAM,Tripar Multivision Plus Tbk.,6.813.620.000,Utama
847,DOOH,Era Media Sejahtera Tbk.,7.737.562.251,Pengembangan
848,JATI,Informasi Teknologi Indonesia ,3.262.520.106,Pengembangan
849,TYRE,King Tire Indonesia Tbk.,3.478.044.988,Pengembangan
850,MPXL,MPX Logistics International Tb,2.000.014.587,Pengembangan
851,SMIL,Sarana Mitra Luas Tbk.,8.750.159.119,Utama
852,KLAS,Pelayaran Kurnia Lautan Semest,3.644.415.975,Pengembangan
853,MAXI,Maxindo Karya Anugerah Tbk.,9.610.063.102,Pengembangan
854,VKTR,VKTR Teknologi Mobilitas Tbk.,43.750.000.000,Pengembangan
855,RELF,Graha Mitra Asia Tbk.,5.727.832.195,Akselerasi
856,AMMN,Amman Mineral Internasional Tb,72.518.217.656,Utama
857,CRSN,Carsurin Tbk.,2.892.000.000,Pengembangan
858,GRPM,Graha Prima Mentari Tbk.,1.545.059.559,Akselerasi
859,WIDI,Widiant Jaya Krenindo Tbk.,1.600.031.683,Akselerasi
860,TGUK,Platinum Wahab Nusantara Tbk.,3.571.451.815,Pengembangan
861,INET,Sinergi Inti Andalan Prima Tbk,7.500.065.093,Pengembangan
862,MAHA,Mandiri Herindo Adiperkasa Tbk,16.666.000.000,Utama
863,RMKO,Royaltama Mulia Kontraktorindo,1.250.000.000,Pengembangan
864,CNMA,Nusantara Sejahtera Raya Tbk.,83.345.000.000,Utama
865,FOLK,Multi Garam Utama Tbk.,3.948.141.464,Pengembangan
866,HBAT,Minahasa Membangun Hebat Tbk.,1.040.740.800,Akselerasi
867,GRIA,Ingria Pratama Capitalindo Tbk,7.375.720.674,Pengembangan
868,PPRI,Paperocks Indonesia Tbk.,1.075.027.288,Pengembangan
869,ERAL,Sinar Eka Selaras Tbk.,5.187.500.000,Utama
870,CYBR,ITSEC Asia Tbk.,6.449.584.143,Pengembangan
871,MUTU,Mutuagung Lestari Tbk.,3.142.881.188,Pengembangan
872,LMAX,Lupromax Pelumas Indonesia Tbk,650.008.775,Akselerasi
873,HUMI,Humpuss Maritim Internasional ,18.046.497.883,Utama
874,MSIE,Multisarana Intan Eduka Tbk.,1.460.007.754,Akselerasi
875,RSCH,Charlie Hospital Semarang Tbk.,2.650.000.000,Pengembangan
876,BABY,Multitrend Indo Tbk.,2.616.226.706,Pengembangan
877,AEGS,Anugerah Spareparts Sejahtera ,1.006.080.721,Akselerasi
878,IOTF,Sumber Sinergi Makmur Tbk.,5.290.298.067,Pengembangan
879,KOCI,Kokoh Exa Nusantara Tbk.,4.415.591.800,Pengembangan
880,PTPS,Pulau Subur Tbk.,2.167.514.856,Pengembangan
881,BREN,Barito Renewables Energy Tbk.,133.786.220.000,Utama
882,STRK,Lovina Beach Brewery Tbk.,10.721.835.562,Pengembangan
883,KOKA,Koka Indonesia Tbk.,2.861.333.000,Pengembangan
884,LOPI,Logisticsplus International Tb,1.100.011.289,Akselerasi
885,UDNG,Agro Bahari Nusantara Tbk.,1.750.040.072,Akselerasi
886,RGAS,Kian Santang Muliatama Tbk.,1.459.234.110,Pengembangan
887,MSTI,Mastersystem Infotama Tbk.,3.138.878.900,Utama
888,IKPM,Ikapharmindo Putramas Tbk.,1.684.662.500,Pengembangan
889,AYAM,Janu Putra Sejahtera Tbk.,4.000.000.000,Pengembangan
890,SURI,Maja Agung Latexindo Tbk.,6.334.375.000,Pengembangan
891,ASLI,Asri Karya Lestari Tbk.,6.250.000.000,Pengembangan
892,CGAS,Citra Nusantara Gemilang Tbk.,1.771.485.574,Pengembangan
893,NICE,Adhi Kartiko Pratama Tbk.,6.082.020.000,Pengembangan
894,MSJA,Multi Spunindo Jaya Tbk.,5.882.352.900,Utama
895,SMLE,Sinergi Multi Lestarindo Tbk.,2.328.136.763,Pengembangan
896,ACRO,Samcro Hyosung Adilestari Tbk.,3.469.157.288,Pengembangan
897,MANG,Manggung Polahraya Tbk.,3.812.500.000,Akselerasi
898,GRPH,Griptha Putra Persada Tbk.,1.000.000.000,Pengembangan
899,SMGA,Sumber Mineral Global Abadi Tb,8.750.000.000,Pengembangan
900,UNTD,Terang Dunia Internusa Tbk.,6.666.666.700,Pengembangan
901,TOSK,Topindo Solusi Komunika Tbk.,4.375.199.253,Pengembangan
902,MPIX,Mitra Pedagang Indonesia Tbk.,1.562.500.000,Pengembangan
903,ALII,Ancara Logistics Indonesia Tbk,15.825.800.000,Utama
904,MKAP,Multikarya Asia Pasifik Raya T,3.250.000.000,Pengembangan
905,MEJA,Harta Djaya Karya Tbk.,1.917.500.000,Akselerasi
906,LIVE,Homeco Victoria Makmur Tbk.,4.593.005.014,Pengembangan
907,HYGN,Ecocare Indo Pasifik Tbk.,2.525.000.000,Pengembangan
908,BAIK,Bersama Mencapai Puncak Tbk.,1.125.000.000,Pengembangan
909,VISI,Satu Visi Putra Tbk.,3.075.000.000,Pengembangan
910,AREA,Dunia Virtual Online Tbk.,2.539.601.000,Pengembangan
911,MHKI,Multi Hanna Kreasindo Tbk.,3.750.000.000,Pengembangan
912,ATLA,Atlantis Subsea Indonesia Tbk.,6.199.526.452,Pengembangan
913,DATA,Remala Abadi Tbk.,1.375.000.000,Pengembangan
914,SOLA,Xolare RCR Energy Tbk.,3.281.250.000,Pengembangan
915,BATR,Benteng Api Technic Tbk.,3.025.000.000,Pengembangan
916,SPRE,Soraya Berjaya Indonesia Tbk.,800.000.000,Akselerasi
917,PART,Cipta Perdana Lancar Tbk.,2.720.000.000,Pengembangan
918,GOLF,Intra Golflink Resorts Tbk.,19.486.760.000,Utama
919,ISEA,Indo American Seafoods Tbk.,1.390.000.000,Pengembangan
920,BLES,Superior Prima Sukses Tbk.,8.890.206.400,Utama
921,GUNA,Gunanusa Eramandiri Tbk.,2.500.000.000,Pengembangan
922,LABS,UBC Medical Indonesia Tbk.,3.950.000.000,Pengembangan
923,DOSS,Global Sukses Digital Tbk.,1.725.000.000,Pengembangan
924,NEST,Esta Indonesia Tbk.,4.112.500.000,Pengembangan
925,PTMR,Master Print Tbk.,1.907.000.000,Pengembangan
926,VERN,Verona Indah Pictures Tbk.,4.765.525.000,Pengembangan
927,DAAZ,Daaz Bara Lestari Tbk.,1.997.000.000,Utama
928,BOAT,Newport Marine Services Tbk.,3.501.680.000,Pengembangan
929,OASA,Maharaksa Biru Energi Tbk.,6.347.220.000,Pengembangan
930,POWR,Cikarang Listrindo Tbk.,16.087.156.000,Utama
931,INCF,Indo Komoditi Korpora Tbk.,1.438.370.465,Pemantauan Khusus
932,WSBP,Waskita Beton Precast Tbk.,55.085.048.699,Pemantauan Khusus
933,PBSA,Paramita Bangun Sarana Tbk.,3.000.000.000,Pengembangan
934,IPOL,Indopoly Swakarsa Industry Tbk,6.443.379.509,Pengembangan
935,ISAT,Indosat Tbk.,32.250.810.957,Utama
936,ISSP,Steel Pipe Industry of Indones,7.185.992.035,Utama
937,ITMA,Sumber Energi Andalan Tbk.,999.053.167,Pengembangan
938,ITMG,Indo Tambangraya Megah Tbk.,1.129.925.000,Utama
939,JAWA,Jaya Agra Wattie Tbk.,16.232.951.842,Pengembangan
940,JECC,Jembo Cable Company Tbk.,756.000.000,Pengembangan
941,NAIK,Adiwarna Anugerah Abadi Tbk.,3.250.000.000,Pengembangan
